所有频道,#genre#
长阳综合,http://changyang.live.cjyun.org/video/s10114-cy1t/index.m3u8 
赤壁一套,http://hbcb.chinashadt.com:1936/live/tv1.stream/playlist.m3u8
赤壁二套,http://hbcb.chinashadt.com:1936/live/tv2.stream/playlist.m3u8 
宣恩综合,http://xuanen.live.cjyun.org/video/s10097-xezh/index.m3u8
监利综合,http://33058.hlsplay.aodianyun.com/guangdianyun_33058/tv_channel_136.m3u8 
长沙新闻,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_346.m3u8
长沙女性,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_349.m3u8
长沙经贸,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.m3u8
长沙购物,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_354.m3u8
长沙家庭消费,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_353.m3u8
长沙现代房产,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_351.m3u8
长沙现代女性,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_352.m3u8
长沙公交移动,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_357.m3u8
长沙地铁移动,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_356.m3u8
长沙磁浮移动,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_355.m3u8
长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.m3u8
株洲新闻综合,http://vod.zzlknews.cn:40731/live/_definst_/zzzh/playlist.m3u8
株洲新闻综合,http://live.zzbtv.com/live/live122/800K/tzwj_video.m3u8
株洲长株潭2,http://live.zzbtv.com/live/live123/800K/tzwj_video.m3u8
株洲公共法制,http://live.zzbtv.com/live/live124/800K/tzwj_video.m3u8
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8 
娄底综合,http://218.77.102.118:1935/live/zonghe/playlist.m3u8
娄底综合,http://119.39.242.52:1935/live/zonghe/playlist.m3u8
娄底综合,http://mms.ldntv.cn:1935/live/zonghe/playlist.m3u8
娄底综合,http://218.77.102.118:1935/live/zonghe_iphone/playlist.m3u8
娄底公共,http://218.77.102.118:1935/live/gonggong/playlist.m3u8
娄底公共,http://119.39.242.52:1935/live/gonggong/playlist.m3u8
娄底公共,http://mms.ldntv.cn:1935/live/gonggong/playlist.m3u8 
永州新闻,http://live.hn0746.com/xw/sd/live.m3u8 
衡阳新闻综合,http://36514.hlsplay.aodianyun.com/guangdianyun_36514/tv_channel_386.m3u8
湘西新闻综合,http://36514.hlsplay.aodianyun.com/guangdianyun_36514/tv_channel_387.m3u8 
渌湘综合,http://vod.zzlknews.cn:40731/live/_definst_/lxzh/playlist.m3u8 
邵东综合,http://hnsd.chinashadt.com:2036/live/stream:shaodong.stream/playlist.m3u8
双峰电视一套,http://36221.hlsplay.aodianyun.com/tv_radio_36221/tv_channel_542.m3u8
桃江综合,http://hntj.chinashadt.com:2036/live/tv11.stream_360p/playlist.m3u8
桃江综合,http://hntj.chinashadt.com:2036/live/tv11.stream/playlist.m3u8
桃江经济,http://hntj.chinashadt.com:2036/live/tv12.stream_360p/playlist.m3u8
桃江经济,http://hntj.chinashadt.com:2036/live/tv12.stream/playlist.m3u8
衡南综合,http://20573.hlsplay.aodianyun.com/hndst/hndst.m3u8 
吉林教育,http://stream1.jletv.cn/jljy/sd/live.m3u8
长春综合,http://stream2.jlntv.cn/jlcc/sd/live.m3u8
长春综合,http://stream.chinactv.com/ctv1/sd/live.m3u8
长春娱乐,http://stream.chinactv.com/ctv2/sd/live.m3u8
长春市民,http://stream.chinactv.com/ctv3/sd/live.m3u8
长春商业,http://stream.chinactv.com/ctv4/sd/live.m3u8
长春新知,http://stream.chinactv.com/ctv5/sd/live.m3u8
延边新闻综合,http://stream2.jlntv.cn/jlyb/sd/live.m3u8
延边新闻综合,http://live.ybtvyun.com/video/s10006-ybtv1-sd/index.m3u8
延边新闻综合,http://live.ybtvyun.com/video/s10016-ybtv1-sd/index.m3u8
延边汉语综合,http://live.ybtvyun.com/video/s10006-ybtv2-sd/index.m3u8
延边汉语综合,http://live.ybtvyun.com/video/s10016-ybtv2-sd/index.m3u8 
通化新闻,http://www.thtv.org.cn:1935//live/live1/tzwj_video.m3u8
吉林市新闻综合,http://stream2.jlntv.cn/jilin1/sd/live.m3u8
四平新闻综合,http://stream2.jlntv.cn/sptv/sd/live.m3u8
辽源新闻综合,http://stream2.jlntv.cn/liaoyuan1/sd/live.m3u8
白山新闻综合,http://stream2.jlntv.cn/baishan1/sd/live.m3u8 
松原新闻综合,http://stream2.jlntv.cn/sytv/sd/live.m3u8 
白城新闻综合,http://stream2.jlntv.cn/baicheng1/sd/live.m3u8
榆树综合,http://stream.zhystv.com/yset/sd/live.m3u8
榆树综艺,http://stream.zhystv.com/ysyt/sd/live.m3u8
镇赉综合,http://www.zlnews.cn:3000/hls/lgytgzab/index.m3u8
安图综合,http://32004.hlsplay.aodianyun.com/guangdianyun_32004/tv_channel_200.m3u8
安图民声,http://32004.hlsplay.aodianyun.com/guangdianyun_32004/tv_channel_199.m3u8
前郭综合,http://stream2.jlntv.cn/qg/sd/live.m3u8
集安综合,http://stream2.jlntv.cn/ja/sd/live.m3u8
农安新闻综合,http://stream2.jlntv.cn/naxw/sd/live.m3u8 
南京新闻综合,http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
南京影视,http://live.nbs.cn/channels/njtv/yspd/m3u8:500k/live.m3u8
南京教科,http://live.nbs.cn/channels/njtv/jkpd/m3u8:500k/live.m3u8
南京生活,http://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8 
徐州新闻综合,http://stream1.huaihai.tv/xwzh/playlist.m3u8
徐州新闻综合,http://183.207.248.11/PLTV/3/224/3221225945/index.m3u8
徐州经济生活,http://stream1.huaihai.tv/jjsh/playlist.m3u8
徐州经济生活,http://183.207.248.11/PLTV/3/224/3221225947/index.m3u8
徐州文艺影视,http://stream1.huaihai.tv/wyys/playlist.m3u8
徐州文艺影视,http://183.207.248.11/PLTV/3/224/3221225949/index.m3u8
徐州公共,http://stream1.huaihai.tv/ggpd/playlist.m3u8
徐州公共,http://183.207.248.11/PLTV/3/224/3221225951/index.m3u8
无锡新闻综合,http://live-wx.wifiwx.com/wxtv1/sd/live.m3u8
无锡娱乐,http://live-wx.wifiwx.com/wxtv2/sd/live.m3u8
无锡都市资讯,http://live-wx.wifiwx.com/wxtv3/sd/live.m3u8
无锡生活,http://live-wx.wifiwx.com/wxtv4/sd/live.m3u8
无锡经济,http://live-wx.wifiwx.com/wxtv5/sd/live.m3u8
无锡教育,http://live.wxjy.com.cn:5011/vod/hls/c01/wxjyc01.m3u8
镇江新闻时政,http://live.zjmc.tv/1/sd/live.m3u8
镇江民生,http://live.zjmc.tv/2/sd/live.m3u8
镇江城市资讯,http://live.zjmc.tv/3/sd/live.m3u8 
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
张家港社会生活,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8 
江阴新闻综合,http://w3.wifijiangyin.com:1936/live/xwzh_gq/playlist.m3u8
江阴民生,http://w3.wifijiangyin.com:1936/live/mspd_gq/playlist.m3u8
如东新闻综合,http://live1.rdxmt.com/xwzh/sd/live.m3u8
如东生活服务,http://live1.rdxmt.com/shfw/sd/live.m3u8
宜兴新闻,http://live-dft-hls-yf.jstv.com/live/yixing_xw/online.m3u8
武进新闻,http://live.wjyanghu.com/live/CH1.m3u8
武进生活,http://live.wjyanghu.com/live/CH2.m3u8
新沂新闻,http://stream.yishuweb.cn:1935/live/live1/playlist.m3u8
新沂生活,http://stream.yishuweb.cn:1935/live/live2/playlist.m3u8
太仓新闻,http://58.211.172.37:1935/live/tcxwpc/playlist.m3u8 
太仓娄东民生,http://58.211.172.37:1935/live/ldmspc/playlist.m3u8 
太仓党建,http://58.211.172.37:1935/live/djpdpc/playlist.m3u8 
邳州综合,http://stream.pznews.com/pztv1/sd/live.m3u8
邳州综艺,http://stream.pznews.com/pztv2/sd/live.m3u8
句容新闻综合,http://218.3.92.100:1937/live/jrxwzh/playlist.m3u8
句容生活,http://218.3.92.100:1937/live/shenghuo/playlist.m3u8
句容党建,http://218.3.92.100:1937/live/dangjian/playlist.m3u8
睢宁综合,http://tv.jrsncn.com:9001/hls/live/live1/stream.m3u8
睢宁综合,http://jssn.chinashadt.com:2036/live/1002.stream/playlist.m3u8
泰兴新闻,http://sj.smarttaixing.com:1935/live/_definst_/txzb/playlist.m3u8  
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8 
吴江新闻综合,http://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8 
滨海新闻综合,http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8
宝应新闻综合,http://jsby.chinashadt.com:2035/live/by1.stream/playlist.m3u8
宝应生活资讯,http://jsby.chinashadt.com:2035/live/by2.stream/playlist.m3u8 
栖霞新闻,http://pili-live-hls.140.i2863.com/i2863-140/live_140_236499.m3u8
昆山新闻综合,http://221.6.85.150:9000/live/ksxwzh_800/ksxwzh_800.m3u8
昆山社会生活,http://221.6.85.150:9000/live/ksshsh_800/ksshsh_800.m3u8
昆山网络电视,http://streamer.ksntv.com.cn/live/e7ecbf740aab4620962d7a4cdd2d13fe?fmt=h264_450k_flv 
江西风尚购物,http://112.50.243.7/PLTV/88888888/224/3221225875/index.m3u8 
抚州综合,http://111.75.179.195:30767/video/live_vide.m3u8 
抚州公共,http://111.75.179.195:30767/video/live_vide2.m3u8 
萍乡新闻综合,http://www.pxitv.com:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv1stream.m3u8
萍乡公共,http://www.pxitv.com:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv3stream.m3u8
萍乡教育,http://www.pxitv.com:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv2stream.m3u8 
余干综合,http://36941.hlsplay.aodianyun.com/guangdianyun_36941/tv_channel_489.m3u8 
吉州新闻综合,http://218.204.153.158/10.m3u8 
上高综合,http://jxsg.chinashadt.com:1936/live/TV1.stream_aac/playlist.m3u8
安源综合,http://jxay.chinashadt.com:1936/live/stream:aytv.stream/playlist.m3u8 
袁州综合,http://jxyz.chinashadt.com:8036/live/yz1.stream/playist.m3u8 
泰和综合,http://live.zgthxw.org.cn/channel1/sd/live.m3u8 
永新电视一套,http://jxyx.chinashadt.com:2036/live/1002.stream/playlist.m3u8
永新电视二套,http://jxyx.chinashadt.com:2036/live/1003.stream/playlist.m3u8
永新电视三套,http://jxyx.chinashadt.com:2036/live/1004.stream/playlist.m3u8
万载综合,http://jxwz.chinashadt.com:2036/live/tv1.stream/playlist.m3u8
辽宁经济,http://lms.csytv.com/Live/123/live/livestream.m3u8
辽宁公共,http://lms.csytv.com/Live/124/live/livestream.m3u8
沈阳新闻,http://lms.csytv.com/Live/122/live/livestream.m3u8 
鞍山图文,http://live2.asbctv.com:8134/hls-live/livepkgr/_definst_/liveevent/3GtPeVD2t6OWb3SFZxUQL6FW0X7ojmndKJS9fdRjpdhgB71.m3u8  
瓦房店新闻综合,http://pili-live-hls.livewafangd.sobeycache.com/livewafangd/dszb003.m3u8
瓦房店经济生活,http://pili-live-hls.livewafangd.sobeycache.com/livewafangd/dszb002.m3u8 
包头新闻综合,http://live.btgdt.com/channels/btgd/xwzh/m3u8:500k/live
包头生活服务,http://live.btgdt.com/channels/btgd/shfw/m3u8:500k/live
包头经济,http://live.btgdt.com/channels/btgd/jjpd/m3u8:500k/live 
乌海综合,http://1.31.80.38:180/livestream3/playlist.m3u8
睛彩乌海,http://1.31.80.38:180/livestream0/playlist.m3u8
鄂前旗电视台,http://liveetkqq.sobeycache.com/etkqq/zb1.m3u8?auth_key=1601002939-0-0-d82f8642cc63a650860f080cca591ae6
扎鲁特旗电视台,http://live.xn--kprp9vt3co1csxbnw2bdmep13c3h9a.xn--55qw42g.cn/live/zlt.m3u8
银川生活,http://stream.ycgbtv.com.cn/ycxw/sd/live.m3u8
银川公共,http://stream.ycgbtv.com.cn/ycgg/sd/live.m3u8
安多卫视,http://118.122.239.157:1235/hls/hd-live.m3u8 
海南州藏语,http://live.hnzzzzzdst.com/channel1/sd/live.m3u8
海西州综合,http://stream.haixitv.cn/1/sd/live.m3u8 
山东齐鲁,http://ksdlive.gwpd.iqilu.com/qlpd.m3u8
山东齐鲁,http://sdlq.chinashadt.com:2036/live/sdql.stream/playlist.m3u8 
山东农科,http://ksdlive.gwpd.iqilu.com/nkpd.m3u8 
山东公共,http://ksdlive.gwpd.iqilu.com/ggpd.m3u8 
山东少儿,http://ksdlive.gwpd.iqilu.com/sepd.m3u8 
山东影视,http://ksdlive.gwpd.iqilu.com/yspd.m3u8 
山东综艺,http://ksdlive.gwpd.iqilu.com/zypd.m3u8 
山东生活,http://ksdlive.gwpd.iqilu.com/shpd.m3u8 
山东国际,http://ksdlive.gwpd.iqilu.com/gjpd.m3u8
山东居家购物,http://ksdlive.gwpd.iqilu.com/gwpd.m3u8
山东教育,http://live.sdetv.com.cn/live/sdetv/playlist.m3u8  
临沂农科,http://34253.hlsplay.aodianyun.com/guangdianyun_34253/tv_channel_252.m3u8 
临沂公共,http://live.ilinyi.net/channels/tvie/linyigonggong/m3u8:500k/live
济宁综合,http://lives.jnnews.tv/video/s10001-JTV1/index.m3u8
济宁教育,http://lives.jnnews.tv/video/s10001-JTV2/index.m3u8
济宁公共,http://lives.jnnews.tv/video/s10001-JTV3/index.m3u8
济宁图文,http://lives.jnnews.tv/video/s10001-JTV4/index.m3u8 
枣庄新闻综合,http://tv-hls.juyun.tv/gMlJ23r/1000/live.m3u8
枣庄新闻综合,http://210.14.139.210/gMlJ23r/1000/live.m3u8
枣庄新闻综合,http://stream.zzgd.tv/1/sd/live.m3u8
枣庄教育,http://tv-hls.juyun.tv/cmhGjaZ/1000/live.m3u8
枣庄教育,http://210.14.139.210/cmhGjaZ/1000/live.m3u8
枣庄教育,http://stream.zzgd.tv/2/sd/live.m3u8
枣庄公共,http://tv-hls.juyun.tv/5r1S12I/1000/live.m3u8
枣庄公共,http://210.14.139.210/5r1S12I/1000/live.m3u8
枣庄公共,http://stream.zzgd.tv/3/sd/live.m3u8
莱芜综合,http://124.132.96.20:1935/live/ltv1/playlist.m3u8
莱芜科教,http://124.132.96.20:1935/live/ltv2/playlist.m3u8
东营综合,http://stream.hhek.cn/xwzh/sd/live.m3u8
东营公共,http://stream.hhek.cn/ggpd/sd/live.m3u8
东营科教,http://stream.hhek.cn/dyjy/sd/live.m3u8
德州新闻,http://video.dztv.tv:1935/live/xwzh_gq/playlist.m3u8
德州新闻,http://video.dztv.tv:1935/live/xwzh_bq/playlist.m3u8
德州新闻,http://video.dztv.tv:1935/live/xwzh_sj/playlist.m3u8
德州公共,http://video.dztv.tv:1935/live/dzgg_gq/playlist.m3u8
德州公共,http://video.dztv.tv:1935/live/dzgg_bq/playlist.m3u8
德州公共,http://video.dztv.tv:1935/live/dzgg_sj/playlist.m3u8
德州图文,http://video.dztv.tv:1935/live/dztw_gq/playlist.m3u8
德州图文,http://video.dztv.tv:1935/live/dztw_bq/playlist.m3u8
德州图文,http://video.dztv.tv:1935/live/dztw_sj/playlist.m3u8 
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8
滨州公共电视剧,http://stream.bzcm.net/1/sd/live.m3u8 
东昌导视,http://sddc.chinashadt.com:1936/live/gonggong.stream/playlist.m3u8 
新泰综合,http://111.17.214.4:1935/live/xtzh/playlist.m3u8
新泰综合,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
新泰乡村党建,http://111.17.214.4:1935/live/xtxc/playlist.m3u8
新泰乡村党建,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
新泰生活,http://111.17.214.4:1935/live/xtsh/playlist.m3u8
新泰生活,http://live.xtgdw.cn:1935/live/xtsh/playlist.m3u8
新泰影视,http://111.17.214.4:1935/live/xtys/playlist.m3u8
新泰影视,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8 
龙口新闻综合,http://yslk.chinashadt.com:1635/live/stream:di1.stream/playlist.m3u8 
龙口生活,http://yslk.chinashadt.com:1635/live/stream:di2.stream/playlist.m3u8 
莒县电视一套,http://61.162.225.122:8181/live/test1.m3u8
莒县电视二套,http://61.162.225.122:8181/live/test2.m3u8
莒县图文,http://61.162.225.122:8181/live/test3.m3u8
无棣综合,http://sdwd.chinashadt.com:1935/live/wdzh.stream/playlist.m3u8
无棣综艺,http://sdwd.chinashadt.com:1935/live/wdzy.stream/playlist.m3u8
临朐新闻,http://sdlqx.chinashadt.com:2036/live/lqxw.stream/playlist.m3u8
临朐生活,http://sdlqx.chinashadt.com:2036/live/lqsh.stream/playlist.m3u8
临朐先锋,http://sdlqx.chinashadt.com:2036/live/lqxf.stream/playlist.m3u8
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州生活,http://sdqz.chinashadt.com:2036/live/stream:2.stream/playlist.m3u8
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
郯城综合,http://33789.hlsplay.aodianyun.com/guangdianyun_33789/tv_channel_195.m3u8
临清综合,http://sdlq.chinashadt.com:2036/live/lqzh.stream/playlist.m3u8 
黄岛新闻,http://xhalive.qwmedia.cn/hdratv-live/xha-xwpd.flv
黄岛生活,http://xhalive.qwmedia.cn/hdratv-live/xha-shpd.flv
黄岛教育,http://xhalive.qwmedia.cn/hdratv-live/xha-jypd.flv
黄岛房车,http://xhalive.qwmedia.cn/hdratv-live/xha-fcpd.flv
黄岛健康,http://xhalive.qwmedia.cn/hdratv-live/xha-jkpd.flv
黄岛影视,http://xhalive.qwmedia.cn/hdratv-live/xha-yspd.flv
莱州综合,http://tv-hls.juyun.tv/7ZMYefe/1000/live.m3u8 
滨城综合,http://sdbz.chinashadt.com:2036/live/1.stream/playlist.m3u8
蓬莱新闻,http://sdpl.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
蓬莱综艺,http://sdpl.chinashadt.com:2036/live/stream:2.stream/playlist.m3u8
蓬莱乡村行,http://sdpl.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
金乡新闻,http://sdjx.chinashadt.com:2035/live/di2.stream_360p/playlist.m3u8
金乡生活,http://sdjx.chinashadt.com:2035/live/di1.stream_360p/playlist.m3u8
沂水电视一套,http://60.213.23.98:8081/live/ys1.m3u8
沂水电视二套,http://60.213.23.98:8081/live/ys2.m3u8 
山西科教,http://sxxx.chinashadt.com:2037/live/4.stream/playlist.m3u8 
黄河电视台,http://sxxx.chinashadt.com:2037/live/5.stream/playlist.m3u8 
晋城新闻,http://live1.jcbctv.com:1935/live/XWZH/1000K/tzwj_video.m3u8
晋城公共,http://live1.jcbctv.com:1935/live/GGPD/1000K/tzwj_video.m3u8 
临汾综合,http://sxxx.chinashadt.com:2037/live/1.stream/playlist.m3u8
晋中新闻,http://jzlive.jztvnews.com:8092/live/jzzh.m3u8
晋中公共,http://jzlive.jztvnews.com:8092/live/jzgg.m3u8
长治新闻综合,http://streaming.czgd.cn:8084/4b0bcd8509d748358b4450921fc3443b/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治公共,http://streaming.czgd.cn:8084/7223161a96984d81b711d762d7e7fdd1/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治教育,http://streaming.czgd.cn:8084/2b7f0174d0f44c34bf466fc0ab801a3a/h264_300k_ts/index.m3u8?type=hls_live_redirect
孝义新闻综合,http://app.xygdcm.com:2036/live/stream:xy1.stream/playlist.m3u8 
文水新闻综合,http://sxws.chinashadt.com:1938/live/tv10.stream_360p/playlist.m3u8
文水时尚秀,http://sxws.chinashadt.com:1938/live/tv11.stream_360p/playlist.m3u8
隰县新闻综合,http://sxxx.chinashadt.com:2037/live/2.stream/playlist.m3u8
交城电视台,http://sxjc.chinashadt.com:2036/live/stream:jctv.stream/playlist.m3u8
临县电视台,http://hgwfkx5eb6j8bf3pd0c.exp.bcelive.com/lss-hipjx2r38fk0zcb4/live.m3u8 
长治县电视台,http://live.czmarathon.net/AppName/StreamName.m3u8?auth_key=1523524277-0-0-3d506be8cf5a3528296495cfe6788553 
兴县综合,http://59.48.244.99:8098/hls/xx/playlist.m3u8 
太谷新闻综合,http://tl.gscm.tv:5021/live_hls/82/c03.m3u8 
西山电视台,http://218.26.97.12:5021/live_hls/1/c01.m3u8
陕西新闻资讯,http://stream.snrtv.com/sxtvs-1.m3u8
陕西都市青春,http://stream.snrtv.com/sxtvs-2.m3u8
陕西生活,http://stream.snrtv.com/sxtvs-3.m3u8
陕西公共,http://stream.snrtv.com/sxtvs-5.m3u8
陕西体育休闲,http://stream.snrtv.com/sxtvs-7.m3u8 
西安新闻综合,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安白鸽都市,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安商务资讯,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
西安文化影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安丝路,http://stream2.xiancity.cn/xatv5/sd/live.m3u8 
延安新闻综合,http://stream2.liveyun.hoge.cn/YATV1/sd/live.m3u8 
延安公共,http://stream2.liveyun.hoge.cn/YATV2/sd/live.m3u8
横山综合,http://stream.hsqtv.cn/2/sd/live.m3u8 
康巴卫视,http://112.50.243.7/PLTV/88888888/224/3221225856/index.m3u8 
泸州新闻综合,http://61.157.168.66:6066/lztv1/lztv1.m3u8
泸州公共,http://61.157.168.66:6066/lztv2/lztv2.m3u8
泸州科教,http://61.157.168.66:6066/lztv3/lztv3.m3u8
凉山彝语,http://vod.lsiptv.cn:1935/live/smil:LSTV3_copy.smil/playlist.m3u8
宜宾新闻综合,http://218.89.69.211:8088/streamer/yb01/yb01-500.m3u8
宜宾公共,http://218.89.69.211:8088/streamer/yb02/yb02-500.m3u8 
德阳新闻综合,http://scdytv.com:1935/live/xwpd_livevideo/palylist.m3u8
德阳公共,http://scdytv.com:1935/live/ggpd_livevideo/palylist.m3u8 
巴中综合,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.m3u8
巴中公共,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8 
阿坝综合,http://118.122.239.157:1234/hls/hd-live.m3u8 
阆中综合,http://36133.hlsplay.aodianyun.com/guangdianyun_36133/tv_channel_363_lss.m3u8 
松潘新闻综合,http://111.231.197.215:85/live/spxwzh_600k.m3u8 
九寨沟新闻综合,http://111.231.194.231:85/live/xwzh.m3u8
九寨沟旅游资讯,http://111.231.194.231:85/live/lyzx.m3u8
昭化综合,http://60.255.230.66:3100/hls/qxlrwcbh/index.m3u8
昭化综合,http://60.255.230.66:3100/hls/vxsqwmob/index.m3u8
仁寿新闻综合,http://118.122.224.176:8091/live/xwzh.m3u8
仁寿生活资讯,http://118.122.224.176:8091/live/shzx.m3u8
宣汉新闻综合,http://60.255.77.232/1001/1001.m3u8
宣汉城市公众,http://60.255.77.232/1000/1000.m3u8
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
江油新闻综合,http://vod.scjygd.com:1935/live/smil:xwzh_copy.smil/playlist.m3u8
江油文化教育,http://vod.scjygd.com:1935/live/smil:whjy_copy.smil/playlist.m3u8 
大竹新闻综合,http://175.153.153.53:8083/videos/live/50/0/fvfm8SqxEkQGt/fvfm8SqxEkQGt.M3U8
大竹阳光政务,http://175.153.153.53:8083/videos/live/17/51/958cxpfHCjqwj/958cxpfHCjqwj.M3U8 
温江电视台,http://tp01.videocc.net/cnbaina/cnbaina/playlist.m3u8 
营山电视台,http://live.ysxtv.cn:8081/Ch1/playlist.m3u8 
安州新闻,http://60.255.137.43:1936/aztvch1/playlist.m3u8
安州电视剧,http://60.255.137.43:1936/aztvch2/playlist.m3u8
安州经济综合,http://60.255.137.43:1936/aztvch3/playlist.m3u8
绵竹新闻综合,http://pili-live-hls.66.i2863.com/i2863-66/live_66_404312.m3u8 
宁南新闻综合,http://112.45.139.3/live/ch0.m3u8
宁南网络综合,http://112.45.139.3/live/ch1.m3u8
壤塘综合,http://118.122.239.157:1236/hls/hd-live.m3u8 
荣县综合,http://pili-live-hls.171.i2863.com/i2863-171/live_171_tv01.m3u8
峨边电视台,http://218.6.224.15:8011/vms/videos/channellive/channel15/playlist.m3u8
马边电视台,http://file.mb.leshantv.net:9001/vms/videos/nmip-media/channellive/channel5/playlist.m3u8
滨海新闻,http://cstv.live.wscdns.com/live/tianjinbh/playlist.m3u8
滨海新闻,http://cstvpull.live.wscdns.com/live/tianjinbh.flv
滨海新闻,http://60.30.52.41/live/bhtv1/playlist.m3u8
滨海综艺,http://cstv.live.wscdns.com/live/tianjinbh2/playlist.m3u8
滨海综艺,http://cstvpull.live.wscdns.com/live/tianjinbh2.flv
滨海综艺,http://60.30.52.41/live/bhtv2/playlist.m3u8 
西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8 
兵团建设,http://v.btzx.com.cn:1935/live/news.stream/playlist.m3u8 
七师新闻综合,http://klmyyun.chinavas.com/hls/qishi1.m3u8
七师电影,http://klmyyun.chinavas.com/hls/qishi4.m3u8 
福海维语综合,http://klmyyun.chinavas.com/hls/fuhai1.m3u8 
西藏藏语,http://media.vtibet.com/masvod/HLSLive/7/zangyuTV_q1.m3u8 
红河州新闻综合,http://live.hhtv.cc:9099/ch1/ch1.m3u8
红河州新闻综合,http://221.3.215.43:9099/ch1/ch1.m3u8
红河州经济生活,http://live.hhtv.cc:9099/ch2/ch2.m3u8
红河州经济生活,http://221.3.215.43:9099/ch2/ch2.m3u8
文山州新闻综合,http://store.ovp.wsrtv.com.cn:9090/ch1/hls/playlist.m3u8
文山州公共,http://store.ovp.wsrtv.com.cn:9090/ch2/hls/playlist.m3u8 
迪庆综合,http://stream01.dqtv123.com:1935/live/xinwenzonghe.stream/playlist.m3u8
迪庆藏语,http://stream01.dqtv123.com:1935/live/diqingzangyu.stream/playlist.m3u8 
绥江综合,http://60.160.23.32:6055/sjtv/sjtv.m3u8 
个旧综合,http://live.hhtv.cc:9098/gjtv/gjtv.m3u8
个旧综合,http://221.3.215.44:9099/gjtv/gjtv.m3u8
红河县综合,http://live.hhtv.cc:9099/hhtv/hhtv.m3u8
红河县综合,http://221.3.215.43:9099/hhtv/hhtv.m3u8
河口综合,http://live.hhtv.cc:9098/hktv/hktv.m3u8
河口综合,http://221.3.215.44:9099/hktv/hktv.m3u8
绿春综合,http://live.hhtv.cc:9098/lctv/lctv.m3u8
绿春综合,http://221.3.215.44:9099/lctv/lctv.m3u8 
蒙自综合,http://223.255.28.42:9090/mz1/mz1.m3u8
屏边综合,http://live.hhtv.cc:9098/pbtv/pbtv.m3u8
屏边综合,http://221.3.215.44:9099/pbtv/pbtv.m3u8
元阳综合,http://live.hhtv.cc:9098/yytv/yytv.m3u8
元阳综合,http://221.3.215.44:9099/yytv/yytv.m3u8
富宁电视台,http://store.ovp.wsrtv.com.cn:9092/fntv/hls/playlist.m3u8
